codigo_nacional,codigo_regional,region,prefijo,tipo,clasificacion,renombrado,base_regional,fuente_correspondencia,score_jaccard,nota,iar_reg,iar_nac,oar_reg,oar_nac
,SO_PWRDIST,SO,SO,technology,sin_match,False,PWRDIST,,,revisar: tecnología regional sin equivalente nacional,SO_ELC002,SOL_RTP,SO_ELC003,ELC002
,SO_PWRTRN,SO,SO,technology,sin_match,False,PWRTRN,,,revisar: tecnología regional sin equivalente nacional,SO_ELC001,ELC,SO_ELC002,SOL_RTP
,SO_PWRWAS,SO,SO,technology,sin_match,False,PWRWAS,,,revisar: tecnología regional sin equivalente nacional,SO_WAS_ORG,WAS_ORG,SO_ELC001,ELC
,SO_TYDBDL,SO,SO,technology,sin_match,False,TYDBDL,,,revisar: tecnología regional sin equivalente nacional,BDL001,,SO_BDL002,BDL
,SO_TYDBET,SO,SO,technology,sin_match,False,TYDBET,,,revisar: tecnología regional sin equivalente nacional,BET001,,SO_BET002,BET
,SO_TYDDSL,SO,SO,technology,sin_match,False,TYDDSL,,,revisar: tecnología regional sin equivalente nacional,DSL001,,SO_DSL002,DSL
,SO_TYDGSL,SO,SO,technology,sin_match,False,TYDGSL,,,revisar: tecnología regional sin equivalente nacional,GSL001,,SO_GSL002,GSL
,SO_TYDJET,SO,SO,technology,sin_match,False,TYDJET,,,revisar: tecnología regional sin equivalente nacional,JET001,,SO_JET002,JET
,SO_TYDLPG,SO,SO,technology,sin_match,False,TYDLPG,,,revisar: tecnología regional sin equivalente nacional,LPG001,,SO_LPG002,LPG002
,SO_TYDNGS,SO,SO,technology,sin_match,False,TYDNGS,,,revisar: tecnología regional sin equivalente nacional,SO_NGS001,NGS,SO_NGS002,NGS002
,TRNELC_AN_NE,,,technology,sin_match,False,TRNELC_AN_NE,,,"TRN (comercio inter-regional, nueva por diseño)",AN_ELC001;NE_ELC001,ELC,AN_ELC001;NE_ELC001,ELC
,TRNELC_CA_AN,,,technology,sin_match,False,TRNELC_CA_AN,,,"TRN (comercio inter-regional, nueva por diseño)",AN_ELC001;CA_ELC001,ELC,AN_ELC001;CA_ELC001,ELC
,TRNELC_CA_NE,,,technology,sin_match,False,TRNELC_CA_NE,,,"TRN (comercio inter-regional, nueva por diseño)",CA_ELC001;NE_ELC001,ELC,CA_ELC001;NE_ELC001,ELC
,TRNELC_CA_OR,,,technology,sin_match,False,TRNELC_CA_OR,,,"TRN (comercio inter-regional, nueva por diseño)",CA_ELC001;OR_ELC001,ELC,CA_ELC001;OR_ELC001,ELC
,TRNELC_CA_SO,,,technology,sin_match,False,TRNELC_CA_SO,,,"TRN (comercio inter-regional, nueva por diseño)",CA_ELC001;SO_ELC001,ELC,CA_ELC001;SO_ELC001,ELC
,TRNELC_OR_AN,,,technology,sin_match,False,TRNELC_OR_AN,,,"TRN (comercio inter-regional, nueva por diseño)",AN_ELC001;OR_ELC001,ELC,AN_ELC001;OR_ELC001,ELC
,TRNELC_OR_NE,,,technology,sin_match,False,TRNELC_OR_NE,,,"TRN (comercio inter-regional, nueva por diseño)",NE_ELC001;OR_ELC001,ELC,NE_ELC001;OR_ELC001,ELC
,TRNELC_OR_SO,,,technology,sin_match,False,TRNELC_OR_SO,,,"TRN (comercio inter-regional, nueva por diseño)",OR_ELC001;SO_ELC001,ELC,OR_ELC001;SO_ELC001,ELC
,TRNELC_SO_AN,,,technology,sin_match,False,TRNELC_SO_AN,,,"TRN (comercio inter-regional, nueva por diseño)",AN_ELC001;SO_ELC001,ELC,AN_ELC001;SO_ELC001,ELC
,TRNELC_SO_NE,,,technology,sin_match,False,TRNELC_SO_NE,,,"TRN (comercio inter-regional, nueva por diseño)",NE_ELC001;SO_ELC001,ELC,NE_ELC001;SO_ELC001,ELC
,TRNNGS_CA_NE,,,technology,sin_match,False,TRNNGS_CA_NE,,,"TRN (comercio inter-regional, nueva por diseño)",,,CA_NGS001;NE_NGS001,NGS
,TRNNGS_NE_AN,,,technology,sin_match,False,TRNNGS_NE_AN,,,"TRN (comercio inter-regional, nueva por diseño)",NE_NGS001,NGS,AN_NGS001,NGS
,TRNNGS_NE_OR,,,technology,sin_match,False,TRNNGS_NE_OR,,,"TRN (comercio inter-regional, nueva por diseño)",NE_NGS001,NGS,OR_NGS001,NGS
,TRNNGS_NE_SO,,,technology,sin_match,False,TRNNGS_NE_SO,,,"TRN (comercio inter-regional, nueva por diseño)",NE_NGS001,NGS,SO_NGS001,NGS
,TRNOIL_AN_CA_1LIV,,,technology,sin_match,False,TRNOIL_AN_CA_1LIV,,,"TRN (comercio inter-regional, nueva por diseño)",AN_OIL001_1LIV,,CA_OIL001_1LIV,
,TRNOIL_AN_CA_2MED,,,technology,sin_match,False,TRNOIL_AN_CA_2MED,,,"TRN (comercio inter-regional, nueva por diseño)",AN_OIL001_2MED,,CA_OIL001_2MED,
,TRNOIL_AN_CA_3PES,,,technology,sin_match,False,TRNOIL_AN_CA_3PES,,,"TRN (comercio inter-regional, nueva por diseño)",AN_OIL001_3PES,,CA_OIL001_3PES,
,TRNOIL_NE_AN_1LIV,,,technology,sin_match,False,TRNOIL_NE_AN_1LIV,,,"TRN (comercio inter-regional, nueva por diseño)",NE_OIL001_1LIV,,AN_OIL001_1LIV,
,TRNOIL_NE_AN_2MED,,,technology,sin_match,False,TRNOIL_NE_AN_2MED,,,"TRN (comercio inter-regional, nueva por diseño)",NE_OIL001_2MED,,AN_OIL001_2MED,
,TRNOIL_NE_AN_3PES,,,technology,sin_match,False,TRNOIL_NE_AN_3PES,,,"TRN (comercio inter-regional, nueva por diseño)",NE_OIL001_3PES,,AN_OIL001_3PES,
,TRNOIL_NE_CA_1LIV,,,technology,sin_match,False,TRNOIL_NE_CA_1LIV,,,"TRN (comercio inter-regional, nueva por diseño)",NE_OIL001_1LIV,,CA_OIL001_1LIV,
,TRNOIL_NE_CA_2MED,,,technology,sin_match,False,TRNOIL_NE_CA_2MED,,,"TRN (comercio inter-regional, nueva por diseño)",NE_OIL001_2MED,,CA_OIL001_2MED,
,TRNOIL_NE_CA_3PES,,,technology,sin_match,False,TRNOIL_NE_CA_3PES,,,"TRN (comercio inter-regional, nueva por diseño)",NE_OIL001_3PES,,CA_OIL001_3PES,
,TRNOIL_OR_NE_1LIV,,,technology,sin_match,False,TRNOIL_OR_NE_1LIV,,,"TRN (comercio inter-regional, nueva por diseño)",OR_OIL001_1LIV,,NE_OIL001_1LIV,
,TRNOIL_OR_NE_2MED,,,technology,sin_match,False,TRNOIL_OR_NE_2MED,,,"TRN (comercio inter-regional, nueva por diseño)",OR_OIL001_2MED,,NE_OIL001_2MED,
,TRNOIL_OR_NE_3PES,,,technology,sin_match,False,TRNOIL_OR_NE_3PES,,,"TRN (comercio inter-regional, nueva por diseño)",OR_OIL001_3PES,,NE_OIL001_3PES,
,TRNOIL_SO_AN_1LIV,,,technology,sin_match,False,TRNOIL_SO_AN_1LIV,,,"TRN (comercio inter-regional, nueva por diseño)",SO_OIL001_1LIV,,AN_OIL001_1LIV,
,TRNOIL_SO_AN_2MED,,,technology,sin_match,False,TRNOIL_SO_AN_2MED,,,"TRN (comercio inter-regional, nueva por diseño)",SO_OIL001_2MED,,AN_OIL001_2MED,
,TRNOIL_SO_AN_3PES,,,technology,sin_match,False,TRNOIL_SO_AN_3PES,,,"TRN (comercio inter-regional, nueva por diseño)",SO_OIL001_3PES,,AN_OIL001_3PES,
,TRN_CA_AN,,,technology,sin_match,False,TRN_CA_AN,,,"TRN (comercio inter-regional, nueva por diseño)",CA_COA001,COA,AN_COA002,COA002
,TRN_CA_CA,,,technology,sin_match,False,TRN_CA_CA,,,"TRN (comercio inter-regional, nueva por diseño)",CA_COA001,COA,CA_COA002,COA002
,TRN_CA_NE,,,technology,sin_match,False,TRN_CA_NE,,,"TRN (comercio inter-regional, nueva por diseño)",CA_COA001,COA,NE_COA002,COA002
,TRN_CA_OR,,,technology,sin_match,False,TRN_CA_OR,,,"TRN (comercio inter-regional, nueva por diseño)",CA_COA001,COA,OR_COA002,COA002
,TRN_CA_SO,,,technology,sin_match,False,TRN_CA_SO,,,"TRN (comercio inter-regional, nueva por diseño)",CA_COA001,COA,SO_COA002,COA002
BACKSTOP_1,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
BACKSTOP_2,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
BBGDST,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
DEMRESZNIBGSCKN_MID,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
DEMRESZNIELCCKN_LOW,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
DEMRESZNIELC_LOW,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
DEMRESZNILPGCKN_MID,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
DEMRESZNIWOOCKN_LOW,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
EXPOIL,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
GRDCOADST,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
GRDDSTELC,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
GRDLPGDST,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
GRDNGSDST,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
GRDTYDELC,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
GRDZNIELC,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
IMPOIL,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
INDLOW,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINCSP,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINDAM,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINGEO,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINOFW_FIX,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINOFW_FLO,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINONW,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINROR,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINSOL,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
MINSOL_RTP,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
UPSREF_BAR,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
UPSREF_CAR,,,,technology,nacional_sin_regionalizar,False,,,,tecnología nacional sin presencia regional,,,,
AFR,AN_AFR,AN,AN,fuel,mapeo_directo,False,AFR,identidad,1.0,,,,,
AFR,CA_AFR,CA,CA,fuel,mapeo_directo,False,AFR,identidad,1.0,,,,,
AFR,NE_AFR,NE,NE,fuel,mapeo_directo,False,AFR,identidad,1.0,,,,,
AFR,OR_AFR,OR,OR,fuel,mapeo_directo,False,AFR,identidad,1.0,,,,,
AFR,SE_AFR,SE,SE,fuel,mapeo_directo,False,AFR,identidad,1.0,,,,,
AFR,SO_AFR,SO,SO,fuel,mapeo_directo,False,AFR,identidad,1.0,,,,,
AGFELC,AN_AGFELC,AN,AN,fuel,mapeo_directo,False,AGFELC,identidad,0.5,,,,,
AGFELC,CA_AGFELC,CA,CA,fuel,mapeo_directo,False,AGFELC,identidad,0.5,,,,,
AGFELC,IN_AGFELC,IN,IN,fuel,mapeo_directo,False,AGFELC,identidad,0.5,,,,,
AGFELC,NE_AGFELC,NE,NE,fuel,mapeo_directo,False,AGFELC,identidad,0.5,,,,,
AGFELC,OR_AGFELC,OR,OR,fuel,mapeo_directo,False,AGFELC,identidad,0.5,,,,,
AGFELC,SE_AGFELC,SE,SE,fuel,mapeo_directo,False,AGFELC,identidad,0.5,,,,,
AGFELC,SO_AGFELC,SO,SO,fuel,mapeo_directo,False,AGFELC,identidad,0.5,,,,,
AGFHEA,AN_AGFHEA,AN,AN,fuel,mapeo_directo,False,AGFHEA,identidad,0.8,,,,,
AGFHEA,CA_AGFHEA,CA,CA,fuel,mapeo_directo,False,AGFHEA,identidad,0.8,,,,,
AGFHEA,IN_AGFHEA,IN,IN,fuel,mapeo_directo,False,AGFHEA,identidad,0.8,,,,,
AGFHEA,NE_AGFHEA,NE,NE,fuel,mapeo_directo,False,AGFHEA,identidad,0.8,,,,,
AGFHEA,OR_AGFHEA,OR,OR,fuel,mapeo_directo,False,AGFHEA,identidad,0.8,,,,,
AGFHEA,SE_AGFHEA,SE,SE,fuel,mapeo_directo,False,AGFHEA,identidad,0.8,,,,,
AGFHEA,SO_AGFHEA,SO,SO,fuel,mapeo_directo,False,AGFHEA,identidad,0.8,,,,,
BAG,OR_BAG,OR,OR,fuel,mapeo_directo,False,BAG,identidad,1.0,,,,,
BAG,SO_BAG,SO,SO,fuel,mapeo_directo,False,BAG,identidad,1.0,,,,,
BDL,AN_BDL002,AN,AN,fuel,mapeo_directo,True,BDL002,jaccard,0.333,renombrado desde BDL,,,,
BDL,CA_BDL002,CA,CA,fuel,mapeo_directo,True,BDL002,jaccard,0.333,renombrado desde BDL,,,,
BDL,NE_BDL002,NE,NE,fuel,mapeo_directo,True,BDL002,jaccard,0.333,renombrado desde BDL,,,,
BDL,OR_BDL002,OR,OR,fuel,mapeo_directo,True,BDL002,jaccard,0.333,renombrado desde BDL,,,,
BDL,SO_BDL002,SO,SO,fuel,mapeo_directo,True,BDL002,jaccard,0.333,renombrado desde BDL,,,,
BET,AN_BET002,AN,AN,fuel,mapeo_directo,True,BET002,jaccard,0.333,renombrado desde BET,,,,
BET,CA_BET002,CA,CA,fuel,mapeo_directo,True,BET002,jaccard,0.333,renombrado desde BET,,,,
BET,NE_BET002,NE,NE,fuel,mapeo_directo,True,BET002,jaccard,0.333,renombrado desde BET,,,,
BET,OR_BET002,OR,OR,fuel,mapeo_directo,True,BET002,jaccard,0.333,renombrado desde BET,,,,
BET,SO_BET002,SO,SO,fuel,mapeo_directo,True,BET002,jaccard,0.333,renombrado desde BET,,,,
BGS,AN_BGS,AN,AN,fuel,mapeo_directo,False,BGS,identidad,0.867,,,,,
BGS,CA_BGS,CA,CA,fuel,mapeo_directo,False,BGS,identidad,0.867,,,,,
BGS,NE_BGS,NE,NE,fuel,mapeo_directo,False,BGS,identidad,0.867,,,,,
BGS,OR_BGS,OR,OR,fuel,mapeo_directo,False,BGS,identidad,0.867,,,,,
BGS,SE_BGS,SE,SE,fuel,mapeo_directo,False,BGS,identidad,0.867,,,,,
BGS,SO_BGS,SO,SO,fuel,mapeo_directo,False,BGS,identidad,0.867,,,,,
BMET,AN_BMET,AN,AN,fuel,mapeo_directo,False,BMET,identidad,1.0,,,,,
BMET,CA_BMET,CA,CA,fuel,mapeo_directo,False,BMET,identidad,1.0,,,,,
BMET,NE_BMET,NE,NE,fuel,mapeo_directo,False,BMET,identidad,1.0,,,,,
BMET,OR_BMET,OR,OR,fuel,mapeo_directo,False,BMET,identidad,1.0,,,,,
BMET,SO_BMET,SO,SO,fuel,mapeo_directo,False,BMET,identidad,1.0,,,,,
BMETL,AN_BMETL,AN,AN,fuel,mapeo_directo,False,BMETL,identidad,1.0,,,,,
BMETL,CA_BMETL,CA,CA,fuel,mapeo_directo,False,BMETL,identidad,1.0,,,,,
BMETL,NE_BMETL,NE,NE,fuel,mapeo_directo,False,BMETL,identidad,1.0,,,,,
BMETL,OR_BMETL,OR,OR,fuel,mapeo_directo,False,BMETL,identidad,1.0,,,,,
BMETL,SO_BMETL,SO,SO,fuel,mapeo_directo,False,BMETL,identidad,1.0,,,,,
COA,AN_COA001,AN,AN,fuel,mapeo_directo,True,COA001,jaccard,0.333,renombrado desde COA,,,,
COA,CA_COA001,CA,CA,fuel,mapeo_directo,True,COA001,jaccard,0.333,renombrado desde COA,,,,
COA,NE_COA001,NE,NE,fuel,mapeo_directo,True,COA001,jaccard,0.333,renombrado desde COA,,,,
COA,OR_COA001,OR,OR,fuel,mapeo_directo,True,COA001,jaccard,0.333,renombrado desde COA,,,,
COA,SO_COA001,SO,SO,fuel,mapeo_directo,True,COA001,jaccard,0.333,renombrado desde COA,,,,
COA002,AN_COA002,AN,AN,fuel,mapeo_directo,False,COA002,identidad,0.5,,,,,
COA002,CA_COA002,CA,CA,fuel,mapeo_directo,False,COA002,identidad,0.5,,,,,
COA002,NE_COA002,NE,NE,fuel,mapeo_directo,False,COA002,identidad,0.5,,,,,
COA002,OR_COA002,OR,OR,fuel,mapeo_directo,False,COA002,identidad,0.5,,,,,
COA002,SO_COA002,SO,SO,fuel,mapeo_directo,False,COA002,identidad,0.5,,,,,
CONSDSL,AN_CONSDSL,AN,AN,fuel,mapeo_directo,False,CONSDSL,identidad,1.0,,,,,
CONSDSL,CA_CONSDSL,CA,CA,fuel,mapeo_directo,False,CONSDSL,identidad,1.0,,,,,
CONSDSL,NE_CONSDSL,NE,NE,fuel,mapeo_directo,False,CONSDSL,identidad,1.0,,,,,
CONSDSL,OR_CONSDSL,OR,OR,fuel,mapeo_directo,False,CONSDSL,identidad,1.0,,,,,
CONSDSL,SO_CONSDSL,SO,SO,fuel,mapeo_directo,False,CONSDSL,identidad,1.0,,,,,
CONSELC,AN_CONSELC,AN,AN,fuel,mapeo_directo,False,CONSELC,identidad,1.0,,,,,
CONSELC,CA_CONSELC,CA,CA,fuel,mapeo_directo,False,CONSELC,identidad,1.0,,,,,
CONSELC,NE_CONSELC,NE,NE,fuel,mapeo_directo,False,CONSELC,identidad,1.0,,,,,
CONSELC,OR_CONSELC,OR,OR,fuel,mapeo_directo,False,CONSELC,identidad,1.0,,,,,
CONSELC,SO_CONSELC,SO,SO,fuel,mapeo_directo,False,CONSELC,identidad,1.0,,,,,
CONSGSL,AN_CONSGSL,AN,AN,fuel,mapeo_directo,False,CONSGSL,identidad,1.0,,,,,
CONSGSL,CA_CONSGSL,CA,CA,fuel,mapeo_directo,False,CONSGSL,identidad,1.0,,,,,
CONSGSL,NE_CONSGSL,NE,NE,fuel,mapeo_directo,False,CONSGSL,identidad,1.0,,,,,
CONSGSL,OR_CONSGSL,OR,OR,fuel,mapeo_directo,False,CONSGSL,identidad,1.0,,,,,
CONSGSL,SO_CONSGSL,SO,SO,fuel,mapeo_directo,False,CONSGSL,identidad,1.0,,,,,
CONSNGS,AN_CONSNGS,AN,AN,fuel,mapeo_directo,False,CONSNGS,identidad,1.0,,,,,
CONSNGS,CA_CONSNGS,CA,CA,fuel,mapeo_directo,False,CONSNGS,identidad,1.0,,,,,
CONSNGS,NE_CONSNGS,NE,NE,fuel,mapeo_directo,False,CONSNGS,identidad,1.0,,,,,
CONSNGS,OR_CONSNGS,OR,OR,fuel,mapeo_directo,False,CONSNGS,identidad,1.0,,,,,
CONSNGS,SO_CONSNGS,SO,SO,fuel,mapeo_directo,False,CONSNGS,identidad,1.0,,,,,
COQDSL,NE_COQDSL,NE,NE,fuel,mapeo_directo,False,COQDSL,identidad,1.0,,,,,
COQDSL,OR_COQDSL,OR,OR,fuel,mapeo_directo,False,COQDSL,identidad,1.0,,,,,
COQELC,NE_COQELC,NE,NE,fuel,mapeo_directo,False,COQELC,identidad,0.0,,,,,
COQELC,OR_COQELC,OR,OR,fuel,mapeo_directo,False,COQELC,identidad,0.0,,,,,
COQGSL,NE_COQGSL,NE,NE,fuel,mapeo_directo,False,COQGSL,identidad,1.0,,,,,
COQGSL,OR_COQGSL,OR,OR,fuel,mapeo_directo,False,COQGSL,identidad,1.0,,,,,
DSL,AN_DSL002,AN,AN,fuel,mapeo_directo,True,DSL002,jaccard,0.2,renombrado desde DSL,,,,
DSL,CA_DSL002,CA,CA,fuel,mapeo_directo,True,DSL002,jaccard,0.2,renombrado desde DSL,,,,
DSL,IN_DSL002,IN,IN,fuel,mapeo_directo,True,DSL002,jaccard,0.2,renombrado desde DSL,,,,
DSL,NE_DSL002,NE,NE,fuel,mapeo_directo,True,DSL002,jaccard,0.2,renombrado desde DSL,,,,
DSL,OR_DSL002,OR,OR,fuel,mapeo_directo,True,DSL002,jaccard,0.2,renombrado desde DSL,,,,
DSL,SE_DSL002,SE,SE,fuel,mapeo_directo,True,DSL002,jaccard,0.2,renombrado desde DSL,,,,
DSL,SO_DSL002,SO,SO,fuel,mapeo_directo,True,DSL002,jaccard,0.2,renombrado desde DSL,,,,
DSL002,AN_DSL003,AN,AN,fuel,mapeo_directo,True,DSL003,jaccard,0.652,renombrado desde DSL002,,,,
DSL002,CA_DSL003,CA,CA,fuel,mapeo_directo,True,DSL003,jaccard,0.652,renombrado desde DSL002,,,,
DSL002,NE_DSL003,NE,NE,fuel,mapeo_directo,True,DSL003,jaccard,0.652,renombrado desde DSL002,,,,
DSL002,OR_DSL003,OR,OR,fuel,mapeo_directo,True,DSL003,jaccard,0.652,renombrado desde DSL002,,,,
DSL002,SO_DSL003,SO,SO,fuel,mapeo_directo,True,DSL003,jaccard,0.652,renombrado desde DSL002,,,,
ELC,AN_ELC001,AN,AN,fuel,mapeo_directo,True,ELC001,manual,0.564,renombrado desde ELC,,,,
ELC,CA_ELC001,CA,CA,fuel,mapeo_directo,True,ELC001,manual,0.564,renombrado desde ELC,,,,
ELC,NE_ELC001,NE,NE,fuel,mapeo_directo,True,ELC001,manual,0.564,renombrado desde ELC,,,,
ELC,OR_ELC001,OR,OR,fuel,mapeo_directo,True,ELC001,manual,0.564,renombrado desde ELC,,,,
ELC,SO_ELC001,SO,SO,fuel,mapeo_directo,True,ELC001,manual,0.564,renombrado desde ELC,,,,
ELC002,AN_ELC003,AN,AN,fuel,mapeo_directo,True,ELC003,manual,0.781,renombrado desde ELC002,,,,
ELC002,CA_ELC003,CA,CA,fuel,mapeo_directo,True,ELC003,manual,0.781,renombrado desde ELC002,,,,
ELC002,IN_ELC003,IN,IN,fuel,mapeo_directo,True,ELC003,manual,0.781,renombrado desde ELC002,,,,
ELC002,NE_ELC003,NE,NE,fuel,mapeo_directo,True,ELC003,manual,0.781,renombrado desde ELC002,,,,
ELC002,OR_ELC003,OR,OR,fuel,mapeo_directo,True,ELC003,manual,0.781,renombrado desde ELC002,,,,
ELC002,SE_ELC003,SE,SE,fuel,mapeo_directo,True,ELC003,manual,0.781,renombrado desde ELC002,,,,
ELC002,SO_ELC003,SO,SO,fuel,mapeo_directo,True,ELC003,manual,0.781,renombrado desde ELC002,,,,
ELC003,AN_ELCEV001,AN,AN,fuel,mapeo_directo,True,ELCEV001,manual,1.0,renombrado desde ELC003,,,,
ELC003,CA_ELCEV001,CA,CA,fuel,mapeo_directo,True,ELCEV001,manual,1.0,renombrado desde ELC003,,,,
ELC003,IN_ELCEV001,IN,IN,fuel,mapeo_directo,True,ELCEV001,manual,1.0,renombrado desde ELC003,,,,
ELC003,NE_ELCEV001,NE,NE,fuel,mapeo_directo,True,ELCEV001,manual,1.0,renombrado desde ELC003,,,,
ELC003,OR_ELCEV001,OR,OR,fuel,mapeo_directo,True,ELCEV001,manual,1.0,renombrado desde ELC003,,,,
ELC003,SE_ELCEV001,SE,SE,fuel,mapeo_directo,True,ELCEV001,manual,1.0,renombrado desde ELC003,,,,
ELC003,SO_ELCEV001,SO,SO,fuel,mapeo_directo,True,ELCEV001,manual,1.0,renombrado desde ELC003,,,,
ELC004,AN_ELCEV002,AN,AN,fuel,mapeo_directo,True,ELCEV002,manual,1.0,renombrado desde ELC004,,,,
ELC004,CA_ELCEV002,CA,CA,fuel,mapeo_directo,True,ELCEV002,manual,1.0,renombrado desde ELC004,,,,
ELC004,IN_ELCEV002,IN,IN,fuel,mapeo_directo,True,ELCEV002,manual,1.0,renombrado desde ELC004,,,,
ELC004,NE_ELCEV002,NE,NE,fuel,mapeo_directo,True,ELCEV002,manual,1.0,renombrado desde ELC004,,,,
ELC004,OR_ELCEV002,OR,OR,fuel,mapeo_directo,True,ELCEV002,manual,1.0,renombrado desde ELC004,,,,
ELC004,SE_ELCEV002,SE,SE,fuel,mapeo_directo,True,ELCEV002,manual,1.0,renombrado desde ELC004,,,,
ELC004,SO_ELCEV002,SO,SO,fuel,mapeo_directo,True,ELCEV002,manual,1.0,renombrado desde ELC004,,,,
FOL,FOL,,,fuel,mapeo_directo,False,FOL,identidad,,commodity global (sin prefijo regional),,,,
GSL,AN_GSL002,AN,AN,fuel,mapeo_directo,True,GSL002,jaccard,0.13,renombrado desde GSL,,,,
GSL,CA_GSL002,CA,CA,fuel,mapeo_directo,True,GSL002,jaccard,0.13,renombrado desde GSL,,,,
GSL,IN_GSL002,IN,IN,fuel,mapeo_directo,True,GSL002,jaccard,0.13,renombrado desde GSL,,,,
GSL,NE_GSL002,NE,NE,fuel,mapeo_directo,True,GSL002,jaccard,0.13,renombrado desde GSL,,,,
GSL,OR_GSL002,OR,OR,fuel,mapeo_directo,True,GSL002,jaccard,0.13,renombrado desde GSL,,,,
GSL,SE_GSL002,SE,SE,fuel,mapeo_directo,True,GSL002,jaccard,0.13,renombrado desde GSL,,,,
GSL,SO_GSL002,SO,SO,fuel,mapeo_directo,True,GSL002,jaccard,0.13,renombrado desde GSL,,,,
GSL002,AN_GSL003,AN,AN,fuel,mapeo_directo,True,GSL003,jaccard,0.75,renombrado desde GSL002,,,,
GSL002,CA_GSL003,CA,CA,fuel,mapeo_directo,True,GSL003,jaccard,0.75,renombrado desde GSL002,,,,
GSL002,NE_GSL003,NE,NE,fuel,mapeo_directo,True,GSL003,jaccard,0.75,renombrado desde GSL002,,,,
GSL002,OR_GSL003,OR,OR,fuel,mapeo_directo,True,GSL003,jaccard,0.75,renombrado desde GSL002,,,,
GSL002,SO_GSL003,SO,SO,fuel,mapeo_directo,True,GSL003,jaccard,0.75,renombrado desde GSL002,,,,
GSL022,AN_MINIGSL,AN,AN,fuel,mapeo_directo,True,MINIGSL,jaccard,1.0,renombrado desde GSL022,,,,
GSL022,CA_MINIGSL,CA,CA,fuel,mapeo_directo,True,MINIGSL,jaccard,1.0,renombrado desde GSL022,,,,
GSL022,NE_MINIGSL,NE,NE,fuel,mapeo_directo,True,MINIGSL,jaccard,1.0,renombrado desde GSL022,,,,
GSL022,OR_MINIGSL,OR,OR,fuel,mapeo_directo,True,MINIGSL,jaccard,1.0,renombrado desde GSL022,,,,
GSL022,SO_MINIGSL,SO,SO,fuel,mapeo_directo,True,MINIGSL,jaccard,1.0,renombrado desde GSL022,,,,
HDG,AN_HDG001,AN,AN,fuel,mapeo_directo,True,HDG001,jaccard,1.0,renombrado desde HDG,,,,
HDG,CA_HDG001,CA,CA,fuel,mapeo_directo,True,HDG001,jaccard,1.0,renombrado desde HDG,,,,
HDG,NE_HDG001,NE,NE,fuel,mapeo_directo,True,HDG001,jaccard,1.0,renombrado desde HDG,,,,
HDG,OR_HDG001,OR,OR,fuel,mapeo_directo,True,HDG001,jaccard,1.0,renombrado desde HDG,,,,
HDG,SO_HDG001,SO,SO,fuel,mapeo_directo,True,HDG001,jaccard,1.0,renombrado desde HDG,,,,
HDG002,AN_HDG002,AN,AN,fuel,mapeo_directo,False,HDG002,identidad,1.0,,,,,
HDG002,CA_HDG002,CA,CA,fuel,mapeo_directo,False,HDG002,identidad,1.0,,,,,
HDG002,NE_HDG002,NE,NE,fuel,mapeo_directo,False,HDG002,identidad,1.0,,,,,
