Parametro,Dimension,Codigo_Destino,Region,Anio,Participacion_Efectiva,Valor_Absoluto
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2052,0.004416,0.014979
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2053,0.004422,0.015154
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2054,0.004429,0.015328
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2022,0.004905,0.001819
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2023,0.00527,0.00203
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2024,0.004145,0.001638
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2025,0.00442,0.001693
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2026,0.004425,0.001589
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2027,0.004429,0.00138
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2028,0.004432,0.001048
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2029,0.004434,0.000645
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2030,0.004435,0.000289
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2031,0.004432,8.3e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2032,0.004429,1.3e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2033,0.004425,1e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2034,0.004421,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2035,0.004418,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2036,0.004413,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2037,0.004413,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2038,0.00441,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2039,0.004406,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2040,0.004404,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2041,0.004401,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2042,0.004401,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2043,0.0044,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2044,0.0044,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2045,0.004402,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2046,0.0044,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2047,0.004402,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2048,0.004404,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2049,0.004405,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2050,0.004408,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2022,0.004905,1.3e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2023,0.00527,1.9e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2024,0.004145,3.7e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2025,0.00442,3.8e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2026,0.004425,3.6e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2027,0.004429,3.1e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2028,0.004432,2.4e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2029,0.004434,1.5e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2030,0.004435,7e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2031,0.004432,2e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2032,0.004429,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2033,0.004425,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2034,0.004421,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2035,0.004418,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2036,0.004413,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2037,0.004413,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2038,0.00441,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2039,0.004406,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2040,0.004404,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2041,0.004401,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2042,0.004401,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2043,0.0044,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2044,0.0044,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2045,0.004402,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2046,0.0044,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2047,0.004402,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2048,0.004404,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2049,0.004405,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2050,0.004408,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2022,0.003507,0.05389
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2023,0.003652,0.058182
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2024,0.003624,0.059178
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2025,0.005082,0.042473
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2026,0.004484,0.024977
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2027,0.003237,0.010697
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2028,0.00236,0.005838
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2029,0.002075,0.004293
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2030,0.001938,0.003073
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2031,0.001894,0.001992
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2032,0.001886,0.001078
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2033,0.001885,0.000448
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2034,0.001883,0.000131
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2035,0.001881,2.5e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2036,0.00188,3e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2037,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2038,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2039,0.001877,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2040,0.001876,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2041,0.001875,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2042,0.001875,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2043,0.001875,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2044,0.001876,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2045,0.001877,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2046,0.001877,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2047,0.001878,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2048,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2049,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2050,0.001881,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2051,0.001882,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2052,0.001884,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2053,0.001887,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2054,0.00189,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2022,0.001734,0.002951
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2023,0.001301,0.002196
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2024,0.0015,0.002658
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2025,0.001308,0.000975
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2026,0.00132,0.000523
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2027,0.001512,0.000204
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2028,0.001841,0.000108
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2029,0.001889,8.8e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2030,0.001889,6.8e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2031,0.001887,4.5e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2032,0.001886,2.4e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2033,0.001885,1e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2034,0.001883,3e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2035,0.001881,1e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2036,0.00188,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2037,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2038,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2039,0.001877,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2040,0.001876,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2041,0.001875,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2042,0.001875,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2043,0.001875,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2044,0.001876,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2045,0.001877,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2046,0.001877,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2047,0.001878,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2048,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2049,0.001879,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2050,0.001881,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2051,0.001882,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2052,0.001884,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2053,0.001887,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCOTH_MID,IN,2054,0.00189,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2022,0.002309,0.014982
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2023,0.002454,0.016565
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2024,0.00207,0.014354
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2025,0.002253,0.015602
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2026,0.002253,0.01556
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2027,0.002253,0.015467
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2028,0.002253,0.015283
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2029,0.002253,0.014969
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2030,0.002253,0.014458
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2031,0.002252,0.013691
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2032,0.00225,0.012624
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2033,0.002249,0.011238
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2034,0.002247,0.009557
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2035,0.002245,0.007669
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2036,0.002243,0.005723
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2037,0.002243,0.003911
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2038,0.002242,0.002397
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2039,0.00224,0.00129
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2040,0.002239,0.000596
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2041,0.002238,0.00023
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2042,0.002239,7.2e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2043,0.002238,1.8e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2044,0.002239,3e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2045,0.00224,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2046,0.00224,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2047,0.002241,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2048,0.002242,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2049,0.002243,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2050,0.002245,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2051,0.002247,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2052,0.002249,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2053,0.002252,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_LOW,IN,2054,0.002255,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2022,0.002309,0.000103
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2023,0.002454,0.000156
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2024,0.00207,0.000325
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2025,0.002253,0.000353
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2026,0.002253,0.000352
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2027,0.002253,0.00035
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2028,0.002253,0.000346
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2029,0.002253,0.000339
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2030,0.002253,0.000327
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2031,0.002252,0.00031
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2032,0.00225,0.000286
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2033,0.002249,0.000254
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2034,0.002247,0.000216
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2035,0.002245,0.000174
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2036,0.002243,0.00013
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2037,0.002243,8.8e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2038,0.002242,5.4e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2039,0.00224,2.9e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2040,0.002239,1.3e-05
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2041,0.002238,5e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2042,0.002239,2e-06
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2043,0.002238,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2044,0.002239,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2045,0.00224,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2046,0.00224,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2047,0.002241,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2048,0.002242,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2049,0.002243,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2050,0.002245,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2051,0.002247,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2052,0.002249,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2053,0.002252,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESELCREF_MID,IN,2054,0.002255,0.0
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2022,0.016641,0.117241
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2023,0.017038,0.117514
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2024,0.014698,0.102544
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2025,0.016297,0.108485
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2026,0.016336,0.106079
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2027,0.016373,0.103205
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2028,0.016403,0.099883
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2029,0.016434,0.096216
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2030,0.016456,0.092201
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2031,0.016467,0.087884
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2032,0.016476,0.083376
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2033,0.016483,0.078736
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2034,0.016488,0.074007
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2035,0.016493,0.069254
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2036,0.016495,0.064506
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2037,0.016511,0.059871
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2038,0.016518,0.055299
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2039,0.01652,0.050835
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2040,0.016527,0.046546
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2041,0.016531,0.042429
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2042,0.016546,0.038537
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2043,0.016556,0.034843
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2044,0.016572,0.031381
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2045,0.016592,0.02815
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2046,0.0166,0.025128
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2047,0.016618,0.022351
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2048,0.016637,0.019799
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2049,0.01665,0.017459
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2050,0.016672,0.015341
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2051,0.016696,0.013426
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2052,0.016722,0.011703
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2053,0.016751,0.010162
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_LOW,IN,2054,0.016783,0.008789
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2022,0.016641,0.000808
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2023,0.017038,0.00111
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2024,0.014698,0.002321
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2025,0.016297,0.002455
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2026,0.016336,0.002401
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2027,0.016373,0.002336
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2028,0.016403,0.00226
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2029,0.016434,0.002177
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2030,0.016456,0.002087
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2031,0.016467,0.001989
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2032,0.016476,0.001887
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2033,0.016483,0.001782
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2034,0.016488,0.001675
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2035,0.016493,0.001567
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2036,0.016495,0.00146
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2037,0.016511,0.001355
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2038,0.016518,0.001251
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2039,0.01652,0.00115
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2040,0.016527,0.001053
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2041,0.016531,0.00096
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2042,0.016546,0.000872
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2043,0.016556,0.000789
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2044,0.016572,0.00071
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2045,0.016592,0.000637
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2046,0.0166,0.000569
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2047,0.016618,0.000506
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2048,0.016637,0.000448
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2049,0.01665,0.000395
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2050,0.016672,0.000347
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2051,0.016696,0.000304
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2052,0.016722,0.000265
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2053,0.016751,0.00023
ResidualCapacity,TECHNOLOGY,IN_DEMRESLPGCKN_MID,IN,2054,0.016783,0.000199
ResidualCapacity,TECHNOLOGY,SE_DEMRESELCAIR_PAR_LOW,SE,2022,0.003799,0.001919
ResidualCapacity,TECHNOLOGY,SE_DEMRESELCAIR_PAR_LOW,SE,2023,0.003185,0.001799
ResidualCapacity,TECHNOLOGY,SE_DEMRESELCAIR_PAR_LOW,SE,2024,0.003786,0.002343
ResidualCapacity,TECHNOLOGY,SE_DEMRESELCAIR_PAR_LOW,SE,2025,0.003906,0.002416
ResidualCapacity,TECHNOLOGY,SE_DEMRESELCAIR_PAR_LOW,SE,2026,0.003955,0.002445
ResidualCapacity,TECHNOLOGY,SE_DEMRESELCAIR_PAR_LOW,SE,2027,0.004005,0.002473
ResidualCapacity,TECHNOLOGY,SE_DEMRESELCAIR_PAR_LOW,SE,2028,0.004052,0.002495
